attr1,attr2
69.9768,74.3685
72.7870,58.4627
60.8189,51.2652
47.9049,78.4983
68.4209,68.3448
54.8014,79.2121
50.5335,77.9208
55.1031,76.2060
76.4737,68.9225
64.9407,57.6579
71.5999,70.2529
71.0402,70.1652
70.8285,64.8014
69.9149,56.9143
57.7262,55.6575
70.7182,74.7912
55.5502,76.0704
62.7776,58.9121
61.0018,68.5601
55.3090,76.9953
64.5540,70.1801
66.5685,65.6333
67.5961,59.8875
76.0126,75.1300
62.7010,71.8850
59.0632,63.2046
69.2091,67.1924
69.3780,75.8501
71.6412,60.1167
71.0319,59.7064
59.8428,56.8353
65.0385,60.6412
50.7319,80.1995
61.0067,54.3863
61.0938,63.3455
57.8569,50.0084
56.0580,57.7401
70.7908,64.1274
63.1555,53.4119
79.7150,64.8475
57.9345,51.4226
66.7039,63.2666
74.3929,55.0585
52.9341,77.8475
50.2576,83.1548
71.7920,73.3909
72.0866,68.5928
51.5864,71.8912
80.3835,70.5253
72.1796,59.8931
73.4387,62.4193
73.6565,53.8988
57.1006,80.6990
72.6433,58.0955
72.4405,72.0464
77.7171,63.9318
71.7469,69.2328
58.6776,62.6668
66.1531,67.3077
75.1245,55.8054
76.4759,71.7864
57.4232,58.4385
75.9090,71.0606
70.2468,73.2935
67.2908,59.8751
70.8667,65.7155
78.1445,69.0917
71.3333,59.3637
54.9252,75.7656
68.9481,73.6384
51.6518,80.3348
66.1023,52.5988
73.7869,75.3644
73.8106,71.1577
57.1619,57.4874
71.9236,74.0963
50.4972,81.1811
50.8593,72.8016
75.1027,72.1216
69.1729,60.7917
66.2388,64.2526
52.5650,57.8596
49.4035,85.0873
62.2249,60.2346
54.7286,55.1252
73.2078,64.0533
52.0906,77.0869
64.6130,66.3412
61.1998,56.0268
75.2318,60.5265
70.1605,66.2395
55.9297,78.5730
72.1989,69.8767
61.3057,59.4282
60.4647,65.0831
76.7815,72.0851
66.5512,62.5413
77.2032,71.7347
77.1459,65.4613
58.6053,72.2123
52.7997,73.4298
54.0341,78.3780
68.0369,61.4837
61.2385,56.0754
63.0045,66.6023
58.7404,56.1282
70.8156,71.7345
67.4313,73.1651
54.6075,74.2967
78.4245,58.9671
59.1074,49.4312
70.2149,64.2127
74.3215,65.2762
61.7300,63.2421
68.7921,63.4564
72.4404,67.7804
64.0445,65.4504
69.6634,62.7042
71.9022,69.4996
70.9151,62.8990
66.1239,69.4989
60.0081,65.5578
69.5972,61.7983
58.7017,55.5801
51.1023,74.3102
66.0821,71.0045
50.5803,77.6680
64.3553,53.1696
53.8485,74.2160
53.5341,79.4798
56.4141,77.8109
52.3643,74.9460
79.2220,71.4819
65.7032,75.0661
53.7979,75.9406
63.9987,59.1756
76.1761,62.5432
59.4735,48.6238
76.6331,73.4545
63.2455,67.1096
56.8955,55.6207
52.2369,52.2715
52.6863,83.7582
61.9156,65.6249
72.8496,73.3142
55.5524,74.0702
58.2787,56.8105
64.9766,67.9427
56.7853,58.0678
56.2494,76.9074
77.9676,69.0717
52.3839,77.6660
56.0472,51.4138
66.4524,71.2174
70.6903,70.6309
59.6308,51.7402
58.4087,61.6345
69.2177,70.8319
54.4723,54.2029
51.0477,77.1881
65.7720,64.6321
67.5990,63.9567
63.2652,66.0532
70.4036,73.2254
68.7045,67.7218
55.3769,82.0817
56.6743,85.9271
53.8054,85.1065
60.4666,59.4278
78.4069,60.1176
69.0852,71.0258
53.8692,78.0872
65.4924,60.1801
59.7354,59.8428
70.7596,70.8499
72.6817,69.0202
69.2407,69.8261
61.0004,69.8071
64.6386,68.7608
65.3120,50.9019
72.8803,65.4141
71.7586,70.0707
62.5631,74.5516
66.1128,69.7353
65.5791,73.4259
63.6980,54.1055
49.8923,76.7375
64.8166,49.4825
72.0967,65.7054
56.2976,83.2113
56.6565,58.4977
65.5791,61.1532
51.3062,78.9766
74.5296,67.6451
76.9589,73.1770
81.2371,71.9895
54.7750,78.2627
60.5623,52.0897
55.6716,56.1535
73.0633,55.7246
65.0771,59.1122
52.2927,60.4376
75.7312,71.1731
65.4519,64.2147
72.4640,53.6201
52.5566,81.4773
50.0688,75.5202
56.6683,61.7756
71.0179,55.9920
61.0087,51.7909
57.8454,52.6702
61.7041,62.3643
68.4298,62.8020
61.6937,54.5231
57.9350,57.0693
49.5764,78.7139
58.1272,55.9908
67.1156,62.1809
76.9280,69.0910
61.3531,68.5906
53.2081,73.5571
55.9911,79.7877
59.5510,55.0995
65.1311,64.3970
70.2293,59.7251
53.6449,50.0967
62.2574,54.6052
73.2953,72.9635
52.4937,74.6955
70.4659,70.2102
65.1829,62.2241
70.1817,69.6565
65.0671,62.2719
75.8922,62.0128
76.4193,73.3278
59.0308,65.5551
56.2676,54.9399
65.6143,64.0477
59.2405,72.8864
73.9331,69.5381
53.6869,73.3374
55.5191,52.8124
66.9759,58.7071
73.5205,72.1197
49.4596,80.1427
47.5699,79.8367
53.3557,82.5395
74.7835,59.4051
66.1014,56.6598
57.2480,51.8919
58.8305,52.8293
77.1951,57.1762
48.3077,65.2116
82.9711,68.0595
72.8015,65.1839
59.4851,54.1306
57.3691,68.8526
60.2057,51.9240
53.4064,60.5361
77.9461,52.8189
59.9303,55.6671
53.8533,79.9717
63.0258,62.7142
73.7098,68.0884
60.3534,61.0865
50.1681,85.1233
62.5432,66.6517
59.7548,56.1933
60.1256,55.7426
52.2910,54.7068
50.4074,81.3692
66.7373,59.5110
61.5880,71.4073
51.0167,81.7158
76.6000,70.4081
71.8450,60.2948
67.3286,61.8119
69.6951,54.5899
77.1273,55.9281
64.4260,63.0268
57.5419,53.3829
59.4123,62.8711
61.9715,56.6290
70.8497,59.2086
71.9188,59.3347
83.3664,63.0958
54.6555,56.5495
78.3071,67.8780
67.9562,54.4696
55.1861,56.5931
55.2000,81.9765
74.5897,63.5550
69.5170,68.7503
70.7540,68.8732
72.9458,71.7839
54.8990,57.7537
77.0647,72.6420
76.9798,69.8134
51.4634,77.3588
70.0363,72.4598
55.3688,76.9220
76.2235,63.0067
69.3362,52.4331
63.1129,63.0023
67.6139,57.2833
77.2537,72.9385
59.9631,56.6908
63.2153,59.8910
68.8193,65.7165
79.0945,68.3918
68.4937,63.4654
78.5230,72.6743
75.0477,66.5469
65.4911,68.7865
61.9404,63.5202
52.1409,86.1478
72.7839,68.2918
70.3628,54.9771
58.4306,57.6013
69.5965,56.6750
58.4482,60.6805
65.1574,70.2412
49.2374,80.5233
71.2505,58.7393
57.3882,58.9334
63.4947,59.3548
76.3803,67.2326
69.9707,58.2914
51.9030,75.1700
66.4772,50.9973
56.8345,60.4457
68.1884,62.2791
47.9754,78.3533
67.3628,65.1231
79.9149,60.5186
55.3791,76.1698
62.9922,56.7280
60.6195,52.8313
77.6438,73.0328
69.4057,67.4851
67.3366,74.7685
57.4268,61.6193
50.8537,83.1886
65.5533,59.2472
79.1384,69.7170
65.6135,74.8481
62.2551,58.5000
80.7245,72.4420
70.6177,71.8659
57.3189,79.6572
61.3360,56.6047
63.9798,71.0274
57.9928,66.5099
54.8710,79.4786
58.6498,58.5080
57.6715,52.0578
62.7056,61.3010
50.6987,78.0533
49.4452,80.5808
64.1432,65.7416
67.3593,58.9682
73.9228,58.1772
73.7249,68.3117
68.5130,72.4834
56.5323,76.6791
71.0250,68.0474
75.4774,65.7207
64.0315,45.2249
74.8043,72.4744
74.7048,72.7288
71.8521,73.3112
70.1110,70.5467
62.9299,64.7258
66.1843,60.9950
66.3024,65.6579
63.8310,68.1243
74.8589,67.0425
68.8225,66.7004
69.9645,63.5295
76.7467,58.8773
74.1991,73.2569
57.5727,54.2169
66.5543,65.8504
68.4557,62.2127
58.4452,80.7640
52.1123,58.7727
55.1668,80.2920
49.8401,80.9503
62.0388,61.2069
53.8719,77.4516
70.2207,69.1586
57.6415,76.4987
67.4371,61.5849
46.7186,77.6337
57.4194,80.1598
70.2408,67.0841
57.1089,82.2139
75.4739,66.6570
56.8462,55.9976
57.9943,53.2362
73.7280,69.7306
62.4764,65.6799
75.0485,73.6962
53.8424,72.7267
78.6738,69.5983
76.9216,72.1293
65.3382,62.0108
60.0354,60.1760
57.6972,52.3075
56.7128,56.0132
77.0772,68.6308
72.5899,57.2863
75.2415,60.9076
64.8424,64.2205
74.6185,60.9887
68.6937,71.9719
65.9260,68.0996
50.1425,79.2214
49.7314,75.2943
61.1310,64.6269
77.7004,68.3166
55.8138,57.6813
55.5644,77.4425
68.7940,63.3847
68.9042,71.9634
76.7028,64.0766
67.0137,72.0926
54.5064,79.9682
67.2240,70.4294
72.8668,69.1574
71.5704,74.1239
67.6848,58.3814
61.3288,53.8422
66.6731,63.9723
50.7473,82.8267
70.0913,69.2913
75.8146,63.6101
76.0280,69.8615
70.0413,69.2994
65.1184,70.5054
72.6762,72.1365
64.6823,64.0555
57.7130,56.5611
75.6016,68.0297
72.0573,63.9863
73.1891,71.5744
49.6022,79.4714
59.2437,56.4913
70.1240,59.8974
66.0288,60.8070
71.5687,69.8014
69.5372,71.5301
49.2978,81.7012
81.1728,53.4725
48.2737,78.2431
70.6949,61.4961
58.4189,54.9299
62.8847,55.8734
69.7352,68.1558
73.5415,59.3323
59.1539,60.8211
49.4920,83.7114
75.1989,66.0118
61.7452,55.6994
56.9108,57.0237
51.3083,79.3871
49.0028,70.3102
76.4103,48.8533
68.1482,68.8229
57.6270,50.3525
48.4548,75.4795
65.0028,62.2214
72.8064,70.5155
64.3901,67.5515
74.5431,65.8962
51.0824,77.4105
77.6647,59.8651
59.9648,52.0887
62.1517,63.3513
67.5156,71.0099
61.3810,61.4515
60.2540,63.9266
71.5865,73.2477
57.3295,58.9127
58.3433,68.1853
69.4922,66.0628
55.6784,80.9882
68.9095,62.8698
67.4168,60.5868
51.3448,74.2223
50.5589,74.4228
78.0301,67.7711
69.4794,56.4322
68.4827,64.8111
55.8326,55.1772
49.6051,79.7310
55.8926,62.4237
53.5684,79.3346
67.8130,71.7116
49.4284,82.0853
54.7658,57.1025
67.0336,62.0260
54.8234,52.2787
74.8323,63.2784
63.6612,63.9868
50.4674,82.4915
70.1283,75.3936
55.3864,77.5456
55.8296,53.5555
76.6923,69.4562
67.3996,57.0565
54.4954,54.9202
71.4869,71.6052
54.5625,55.7092
58.4753,56.3015
61.4025,55.2514
59.5143,56.9619
70.3851,70.0057
77.2305,72.1390
57.2252,62.3167
76.3172,68.8454
71.0396,64.2520
55.3222,58.4270
52.9167,82.3021
56.2786,76.5170
78.7855,71.6437
56.4074,58.3106
74.4265,56.2699
54.0807,76.1518
78.1480,74.7322
71.4698,74.9478
55.9173,54.4672
50.5774,84.5367
60.8488,54.0297
67.8549,63.0360
76.3891,67.3686
58.3091,57.5025
57.8906,72.1647
66.3468,62.9638
50.1022,84.5441
75.4373,61.4155
80.6967,73.2562
69.6033,69.4106
72.9617,72.9818
58.0947,62.7580
75.8407,71.7376
48.0021,79.8889
71.9740,61.2820
56.0868,77.6487
79.8528,71.4870
61.6190,80.9569
65.3780,63.9859
63.1251,63.2427
60.1230,57.4259
77.6440,55.8353
73.9782,67.4203
52.7955,54.2405
68.3611,59.3923
74.4269,71.2550
58.8079,55.1583
56.8606,57.4739
54.6678,61.0608
66.9646,57.1643
61.8805,58.0692
70.7958,71.6455
73.5856,69.2054
62.9245,57.0911
66.0607,63.0924
63.5997,68.2983
73.5988,58.3728
50.9320,72.8356
49.0531,78.4125
69.9647,66.4611
59.4349,64.6153
74.2332,56.2341
69.7355,75.3530
62.1612,59.2161
49.2475,78.9579
75.4006,69.9113
62.1346,66.2662
64.0263,59.6243
52.3965,82.5587
69.1983,60.4237
55.8244,73.9851
48.6385,79.1120
70.9309,60.5265
57.4758,78.0680
74.1929,67.4929
63.1937,59.6335
63.4048,70.6675
69.7118,60.0103
82.0762,68.1646
72.3649,70.2134
63.8914,65.0302
76.9085,73.9956
49.6182,80.8501
74.7261,70.1817
73.7072,58.5324
52.6533,81.9870
76.5692,58.4993
71.6107,56.5522
73.8086,62.9513
70.9528,72.6187
78.7741,71.9883
61.1985,53.7296
65.7173,64.5447
56.3464,52.1130
63.8639,62.6530
79.8230,66.8453
72.6394,59.8539
71.8914,64.5843
57.9000,55.1490
56.5875,50.2070
57.6453,57.7108
52.5747,77.5031
75.7234,73.3296
54.3422,72.8821
57.7252,57.1581
57.6633,75.3294
66.8162,69.3574
60.3152,68.8217
60.6362,67.1770
60.2298,54.5093
79.4779,61.3616
62.3031,62.1574
78.7965,73.5619
72.5213,69.2902
78.0951,57.7054
71.4539,57.4436
49.6910,74.9203
67.4819,64.5632
73.4695,77.9645
56.4979,57.9061
59.6743,58.6368
70.1266,66.8773
54.8097,57.9170
56.4585,59.5438
72.5809,58.7491
54.1759,85.5249
77.0603,69.1676
62.3873,66.5785
59.9821,50.9526
75.9900,71.7180
70.1010,60.5611
51.8617,78.5670
69.2254,62.3678
71.4582,59.5720
69.3731,56.9161
60.2440,58.7012
53.1433,71.0133
52.6034,73.8046
62.3425,62.8367
52.8781,83.4819
71.6068,58.7263
69.7498,52.2001
57.1360,59.8729
54.0629,53.3693
55.3667,82.5765
55.6411,55.5378
70.1111,74.6790
71.4579,53.1695
70.5762,76.3212
59.6790,59.6680
77.3467,61.6409
56.5812,80.4593
72.8899,53.9317
57.5915,56.2869
57.8984,52.4179
78.3152,67.6680
50.7388,85.4522
53.5997,79.2033
58.1407,59.5439
69.4470,55.0592
63.8582,64.9577
77.6911,61.5358
73.1445,59.6790
71.4790,57.7134
55.3548,55.7778
58.4607,60.9684
70.5280,66.4829
54.9703,81.3538
75.6849,64.6585
69.8228,66.6144
66.4448,56.9464
76.3579,58.7636
51.5493,86.7471
73.7388,67.3588
70.4683,66.4427
75.7338,76.5859
59.0945,56.9368
74.9386,61.7258
54.4848,79.5811
60.7124,58.6057
50.2294,76.2349
75.1637,70.6046
49.6301,84.9422
56.8906,61.5653
67.1535,66.1903
55.7359,54.7597
70.6593,57.5529
66.3395,69.8131
63.2729,67.3745
63.4530,68.0741
63.3698,65.8067
70.2656,62.3985
57.1199,80.2978
77.0559,71.4822
61.3496,67.6382
49.5282,81.1427
61.1246,69.2141
61.6861,59.1554
53.5770,80.9175
70.4170,65.3459
76.1039,57.7607
76.5750,58.0290
58.7062,55.6119
51.3198,77.4372
70.5731,57.8962
60.4099,56.4316
69.7830,73.8094
76.0746,68.8613
76.0422,72.6437
79.8352,70.8513
76.0919,52.1561
73.9238,68.3397
67.7795,72.0582
70.3778,67.3512
50.1014,80.6912
74.6173,72.6993
70.1835,53.8690
50.3049,82.3021
73.4646,55.9285
72.9278,74.0880
70.0193,58.4589
69.1758,66.2712
78.4780,61.1075
54.0357,50.7465
53.7892,78.1409
52.0446,72.8313
60.5314,56.6270
68.2151,60.4403
56.0579,60.7329
78.0280,59.2216
68.9862,61.9885
61.3743,66.7332
75.2866,72.1029
58.6110,76.1676
56.3584,84.0007
59.4476,60.7046
68.7372,61.7646
54.2591,77.2950
76.7383,67.7933
63.2674,59.6253
57.6335,54.2818
54.5333,57.6654
60.2112,64.6773
56.9293,77.4158
61.3277,63.1701
71.2255,58.8780
74.4465,70.5494
75.1029,60.0329
59.1171,54.2160
70.2059,56.1927
56.3970,56.2647
63.8437,52.5777
68.1368,68.6455
51.8141,79.0205
70.8947,69.4176
73.4931,58.0720
60.1791,60.7916
55.6519,50.1028
52.7505,56.7763
79.5274,60.1872
77.2567,72.9361
70.0972,65.9947
68.2227,60.2947
72.6131,61.8959
64.7526,58.7533
75.2622,63.6681
78.8103,62.1978
54.3911,53.1395
64.3934,65.0619
50.8375,53.3844
74.3554,75.8656
75.8012,74.4812
62.5309,55.7964
61.7417,62.8863
66.0692,64.5806
74.7304,52.0365
75.7537,57.7825
68.5478,68.2380
74.4952,70.6623
61.3574,67.0354
52.9043,85.0745
73.8144,66.0931
52.7484,82.7298
69.0591,70.7674
67.7283,61.2361
77.8353,64.0475
54.2216,79.4393
61.3289,57.1625
76.8244,60.5180
78.3047,71.4898
75.8422,67.6220
70.8394,70.2419
67.3219,63.1265
61.2307,51.0848
58.5246,56.0407
55.9849,75.2023
50.7617,77.6811
60.3872,60.9222
56.9118,54.5859
70.5207,72.0385
72.3348,62.4432
51.6991,78.6078
71.4283,52.7295
80.8172,59.5986
56.3279,56.0382
71.3165,67.6598
53.0777,80.9066
72.5482,62.0195
63.5240,66.8404
75.0433,57.5237
59.0318,62.5743
65.5136,74.6407
65.6021,66.3074
74.1818,67.6537
76.8310,69.9449
48.3023,80.0964
54.9518,79.5392
66.2016,63.4644
79.0082,70.4258
50.8085,79.0925
60.2238,54.4867
71.3943,69.5343
81.2199,69.3018
76.0647,70.2453
73.6880,64.2199
71.6437,57.6124
58.6353,53.7803
59.2428,56.5876
72.7894,58.0508
76.7021,68.8715
74.2154,63.3320
69.4451,72.0381
54.0217,83.8320
66.5037,62.2503
72.4623,60.3411
66.8262,61.8169
58.6737,52.0836
53.7810,70.7813
58.1575,50.8051
75.1560,68.4419
60.1944,53.9702
62.3701,67.8853
71.7189,66.6954
70.5466,70.9273
61.6341,57.1560
51.9190,60.0280
72.8638,76.8318
59.8540,55.5342
55.2142,76.4643
50.6248,77.1462
73.6619,52.4047
78.7740,67.5521
75.6159,69.2999
53.6651,80.5940
79.0041,65.5869
65.1787,70.7662
54.5864,82.2414
52.4389,75.2228
73.2441,70.3179
80.3749,55.7544
49.7842,84.9636
71.4257,69.0108
73.0009,58.3822
75.8156,57.0462
56.4330,55.2698
53.8336,79.1028
69.7069,58.2886
77.4036,56.0527
51.5773,55.8775
70.4872,70.9342
67.9121,55.6095
73.0539,52.8175
65.2371,57.5512
59.4143,60.2809
68.3746,66.3016
56.3532,87.1828
58.7046,62.2435
50.6450,82.7513
74.1527,64.0901
65.3642,59.3714
65.1082,67.9861
70.4969,68.8948
73.5394,54.6185
74.1283,72.9059
67.9211,70.0845
59.0077,56.1447
50.5560,85.3920
74.7641,69.8931
65.6252,58.1478
61.3458,64.6253
53.6026,69.8684
52.4108,75.9482
75.1895,61.6999
59.2536,55.5751
75.2573,70.2314
73.7749,68.5687
64.3175,55.0717
59.3159,70.5493
62.6805,58.9086
49.7198,76.8621
53.0144,80.4183
49.6527,75.9077
68.4362,58.6718
68.2750,65.5630
62.0115,62.9136
55.8941,73.1855
59.2734,66.0773
69.6941,62.6580
71.1441,62.4648
61.5431,49.9675
73.7277,71.8518
69.3358,55.6688
70.2480,68.6157
60.7039,56.2621
74.4780,60.5687
66.7979,63.5055
76.9844,71.9702
74.4745,59.8608
74.4674,71.3508
73.9112,52.6339
60.1267,50.2514
76.6454,73.3426
48.9188,79.7287
54.9243,77.4855
56.7103,82.0267
60.3424,68.5317
72.9786,67.2160
76.6567,55.0408
51.0879,80.8553
74.3560,61.7929
53.8112,86.2208
74.3139,73.0509
75.5643,63.2187
73.1698,57.4258
57.5833,55.2741
53.4234,77.1296
70.3594,63.7143
64.6396,50.2431
58.1718,52.4641
72.7904,70.8188
55.9973,61.6530
71.5079,57.1199
60.0075,54.6094
60.5092,58.2237
63.3374,58.0078
56.2628,55.0950
73.5892,62.1185
56.2608,60.4044
70.7956,68.3709
77.3476,60.9438
55.3940,80.5890
76.2909,72.7117
49.5158,76.1826
73.1928,68.7956
72.9806,53.3765
77.2620,62.4556
50.1627,73.6392
77.7874,70.6610
73.9571,64.9099
51.6861,77.3411
58.9592,51.7973
49.6002,78.4627
78.5999,72.5650
62.1614,59.9647
58.9213,56.6203
53.4269,79.9553
69.6572,57.3419
62.7226,61.0291
50.1838,78.8107
73.2125,74.4966
60.2105,54.5657
75.5487,69.6376
78.1667,59.7993
68.5068,68.7926
57.8625,53.8985
54.8927,52.9482
60.1344,51.3437
60.1861,61.5631
50.8780,80.2626
67.7271,61.8805
74.8683,61.6677
56.1192,81.9958
62.0469,51.8046
74.6439,64.7636
69.0654,65.9219
78.3317,66.5125
63.6923,66.0763
69.2347,58.5032
49.9891,55.6843
74.5430,65.4385
74.7257,57.8349
72.4175,69.2560
66.6322,60.7147
60.6490,56.2110
61.9334,53.3081
57.7086,60.7854
55.2206,82.9137
51.7308,83.7339
66.6613,61.3867
68.9982,70.8055
80.3024,74.0595
56.6272,56.6077
48.8137,78.8589
54.8568,73.2237
64.5327,70.8065
68.7534,64.6453
67.8330,62.0081
80.3569,62.1111
74.4426,54.4129
54.0532,79.8330
51.1943,76.7204
68.6099,66.2918
71.3011,63.6974
60.0981,50.8848
64.8729,58.5050
66.6167,56.2589
55.0428,81.2502
56.4501,77.1372
67.9700,70.6495
63.0916,59.3193
64.0820,55.1394
62.5274,55.0171
59.4612,56.1565
71.5584,70.1267
55.1827,63.1123
66.8618,60.1524
58.9032,70.4511
50.5082,80.0608
72.7425,54.7054
49.8339,85.9619
60.1423,66.4088
58.9635,57.0951
67.7136,61.3021
72.8758,54.1552
62.1143,55.4879
73.4881,62.1328
65.6095,56.4425
76.3473,61.2515
71.9654,59.1572
59.4871,54.6173
57.2326,59.3988
71.1896,57.5912
65.7181,59.5444
52.6377,82.9536
52.9352,75.1664
70.8229,64.9778
72.4482,71.0927
75.2844,62.4100
69.4462,60.1117
71.8333,72.3604
70.5554,57.5979
60.3649,60.5010
62.6435,64.9377
63.6177,65.2165
70.6874,75.9997
71.4095,63.4909
50.6747,78.3243
57.6290,74.5890
50.9503,76.4770
80.1744,59.2083
59.8038,60.6168
51.5263,76.0643
52.8028,55.6984
74.5190,63.6693
49.5379,78.7081
73.8466,71.7536
74.7146,72.3434
66.1840,56.2582
52.0897,80.0006
58.8786,55.7675
63.3085,59.7181
62.5823,54.2086
77.0463,69.3335
75.7051,71.9769
66.3242,60.7439
72.6690,65.8440
64.2118,54.0604
68.6329,69.1533
74.6746,72.7564
72.5266,63.0933
51.9099,78.3884
55.7725,55.4280
73.1416,69.7763
62.3388,63.6702
56.3793,54.4908
63.8324,57.6893
65.4310,62.4654
61.2499,60.4789
78.8863,49.2675
58.0741,57.0184
75.1508,58.9855
59.9864,51.8466
71.9858,74.3101
51.5330,82.2594
57.2696,52.7038
73.4492,68.6803
73.7333,68.1033
75.5135,65.5379
74.5578,63.1123
62.9579,63.7117
56.1199,80.0086
70.0634,73.7644
75.2786,70.7261
63.9230,64.7635
75.3828,72.0074
55.0968,86.7220
66.6522,62.6522
55.4476,53.9999
77.5279,70.1572
56.1512,76.2034
75.6230,65.3212
82.3433,68.4096
76.1416,68.7596
71.5144,59.5198
68.4333,63.3637
70.1032,63.3226
75.7869,73.6397
60.7430,54.2215
78.5086,66.9611
76.1235,70.4414
74.7367,73.2608
52.0065,62.3301
55.6448,62.9886
70.0948,62.7956
68.6610,63.0338
70.7019,68.3963
60.1731,53.1531
73.4245,65.6260
70.0130,63.7231
57.9655,84.0164
71.2680,56.0779
61.0283,59.7756
57.0508,54.9455
74.3878,60.8684
70.5620,58.2013
70.1611,63.7585
71.0605,71.6613
55.8765,49.7768
56.5416,56.5867
71.6473,68.3977
74.8500,63.3885
50.8531,74.1299
47.5971,77.1928
66.1373,65.8619
55.6539,78.2674
70.2208,71.1771
69.3030,59.3169
72.7318,70.0732
56.6992,56.2770
57.6368,62.1200
58.1446,63.4995
68.2061,64.8863
68.9903,72.2273
51.3384,79.1202
67.8290,55.3780
70.8972,75.0388
63.4431,66.7813
70.1937,57.7278
64.7681,62.5207
52.7779,76.0466
62.3026,55.9674
67.2343,60.8776
77.2159,70.5666
56.7464,58.3081
69.9977,61.5436
71.3868,72.9632
68.5288,64.4810
50.8467,77.5938
60.6434,60.1782
53.3325,62.8753
73.0228,53.0695
66.3666,62.5913
62.8320,49.4952
72.7194,67.5422
60.9782,58.2003
57.5585,82.3899
71.5700,71.8810
77.5609,71.9992
78.0345,62.3526
62.6975,54.8331
75.2954,61.8074
53.7392,81.9837
70.2561,66.6699
65.7850,62.3799
62.3634,55.0424
51.6780,79.9393
59.8306,61.4361
58.4885,65.4861
70.4890,69.6564
68.7797,63.9846
58.8265,55.5007
59.4494,58.5171
73.0216,73.8984
54.7356,78.8156
71.9345,54.2836
73.6996,69.8338
49.3792,78.8179
54.2199,74.9536
69.4136,60.8280
61.2681,51.4413
71.7720,61.7925
51.8646,58.0344
74.2567,55.0673
71.6339,71.9134
76.1649,71.5698
59.1652,51.9898
66.4210,70.6761
73.4176,68.7340
50.9816,77.5752
79.3790,71.7359
50.0025,74.6852
78.6423,73.7715
55.0418,78.8076
52.9874,85.9296
68.4132,62.0203
71.9885,67.8210
58.2564,60.3419
64.9185,67.9797
78.0027,71.1312
54.3216,76.8088
53.5996,81.3569
57.0022,82.0235
65.3505,60.8315
63.8537,53.8915
77.3921,73.4930
60.5709,57.3023
53.4705,76.2422
69.6961,66.6122
61.3201,52.6605
51.3189,75.9156
64.6214,69.1627
65.2993,66.3844
58.6263,53.7931
56.6855,58.9847
59.3117,68.9900
52.9711,70.6343
59.6295,56.9999
59.4682,57.9021
55.0521,56.1383
64.3977,65.1343
74.2100,63.6581
71.1316,63.4623
67.7306,66.5435
68.0565,56.5441
71.0257,58.8773
62.8572,55.5327
53.8817,81.4096
56.0101,77.8972
63.7968,69.3924
73.4803,65.2997
76.3706,56.3859
58.4839,59.1345
66.2377,66.6181
71.3226,64.4826
55.3517,51.6054
79.9201,70.9773
63.4131,53.7027
53.6836,77.6097
76.7700,64.2496
72.3643,74.0861
77.8585,69.6083
69.6026,53.8713
66.3557,61.7185
55.4594,59.7490
64.6325,59.4373
64.6596,67.6573
72.8293,70.9329
61.3566,52.0650
70.4011,69.4726
70.6694,70.9860
85.1667,70.3318
51.6189,76.0797
59.7534,51.7561
75.3329,68.5239
62.7222,66.5144
49.8422,76.1087
67.6450,73.4245
63.8646,53.4083
56.6709,77.2275
72.3433,61.0116
66.6855,61.4481
65.3598,67.4512
75.6352,57.5313
75.9433,69.5656
72.4370,69.9604
75.2848,60.5677
47.8738,75.2737
72.8543,51.7210
77.2495,49.8106
65.2196,62.9355
55.0863,59.1882
63.9650,63.0191
60.9453,60.1308
53.3246,52.5325
59.8733,52.2415
61.7450,64.0695
70.3248,63.9299
55.3471,75.2182
60.6728,59.1437
65.3551,60.4735
71.8963,60.9422
53.2567,78.2979
70.2394,67.0343
71.3697,61.8212
56.2804,56.7110
69.4694,64.3237
68.8146,63.9472
58.9093,56.7974
64.7796,68.1640
58.1329,55.7143
68.4679,60.9305
53.4183,77.4621
71.5952,60.7208
75.1146,74.1341
59.6464,84.2353
58.1206,65.0929
66.2371,69.9695
65.7390,62.8033
53.3785,79.1442
74.3027,75.4762
59.1562,59.6222
65.7837,67.7646
53.0770,78.7620
61.5670,58.9071
73.8872,67.8716
54.3688,59.4512
72.3342,75.7000
52.4869,84.5173
51.0738,83.7310
77.9007,74.1411
64.1579,57.7319
52.5947,76.6893
70.5314,69.5969
62.1489,66.2062
71.3717,61.2156
60.9339,58.1281
60.5689,58.7961
65.1623,57.7358
54.0031,83.4895
58.1258,65.7345
59.1803,57.7479
71.6512,70.2042
54.2832,84.1350
70.4782,59.3867
53.1687,78.7838
70.8090,57.3384
79.9515,61.4429
50.8052,82.1842
74.3379,72.5731
49.1168,78.2587
74.0107,60.4871
77.6094,64.8008
67.0643,63.9217
57.2292,64.2510
62.5449,65.7517
67.6117,71.8380
72.9544,74.5826
72.6730,60.7992
53.2411,82.5029
59.7793,62.3973
57.9838,55.1783
59.2857,60.5266
63.6134,69.0355
59.4568,54.2771
62.2717,61.4203
51.9121,88.2582
57.4608,55.5702
72.4626,68.8938
54.7153,74.5097
62.9246,68.5250
65.1665,62.2620
76.2198,68.4541
56.9074,82.5072
73.9078,69.7006
61.8160,63.4430
68.5484,57.3381
52.3964,84.6175
65.0772,63.0498
51.5413,78.7910
54.0062,74.4364
67.6050,62.2748
53.6309,79.6331
52.8687,77.8338
79.7142,70.0735
68.9006,69.3088
56.3761,52.9562
